id_odd,time_casa,time_fora,dia_jogo,hora_jogo,mult_vitoria_time_1,mult_empate,mult_vitoria_time_2,data_jogo,num_apostas
810,Internacional,Grêmio,21 de set.,17:30,1.94,3.1,4.25,2025-09-21 17:30:00,40.0
811,Sport,Corinthians,21 de set.,17:30,2.8,3.0,2.63,2025-09-21 17:30:00,40.0
812,Cruzeiro,Bragantino,21 de set.,20:30,1.54,3.8,6.25,2025-09-21 20:30:00,40.0
813,Santos,São Paulo,21 de set.,20:30,2.48,3.0,3.0,2025-09-21 20:30:00,40.0
814,Fluminense,Ceará,qua.,19:00,1.55,3.8,6.4,2025-10-29 19:00:00,485.0
815,Cruzeiro,Vitória,sáb.,16:00,1.44,4.2,7.5,2025-11-01 16:00:00,305.0
816,Santos,Fortaleza,sáb.,16:00,1.78,3.55,4.5,2025-11-01 16:00:00,303.0
817,Mirassol,Botafogo,sáb.,18:00,2.14,3.25,3.45,2025-11-01 18:00:00,294.0
818,Flamengo,Sport,sáb.,21:00,1.16,7.0,18.0,2025-11-01 21:00:00,298.0
819,Bahia,Bragantino,dom.,16:00,1.71,3.75,4.8,2025-11-02 16:00:00,314.0
820,Ceará,Fluminense,dom.,16:00,2.65,3.05,2.8,2025-11-02 16:00:00,347.0
821,Corinthians,Grêmio,dom.,16:00,1.78,3.25,5.1,2025-11-02 16:00:00,318.0
822,Internacional,Atlético-MG,dom.,18:30,1.98,3.25,4.0,2025-11-02 18:30:00,308.0
823,Juventude,Palmeiras,dom.,18:30,7.0,4.1,1.47,2025-11-02 18:30:00,346.0
824,Vasco,São Paulo,dom.,20:30,2.18,3.2,3.4,2025-11-02 20:30:00,305.0
825,Bragantino,Corinthians,5 de nov.,19:00,2.23,3.2,3.3,2025-11-05 19:00:00,335.0
826,Sport,Juventude,5 de nov.,19:00,1.83,3.45,4.4,2025-11-05 19:00:00,336.0
827,Vitória,Internacional,5 de nov.,19:00,2.48,3.25,2.85,2025-11-05 19:00:00,319.0
828,Botafogo,Vasco,5 de nov.,19:30,1.89,3.6,3.9,2025-11-05 19:30:00,344.0
829,Atlético-MG,Bahia,5 de nov.,20:00,2.16,3.3,3.35,2025-11-05 20:00:00,349.0
830,Grêmio,Cruzeiro,5 de nov.,20:00,3.15,3.2,2.3,2025-11-05 20:00:00,321.0
831,São Paulo,Flamengo,5 de nov.,21:30,4.1,3.2,1.97,2025-11-05 21:30:00,301.0
832,Fluminense,Mirassol,6 de nov.,19:30,1.93,3.25,4.2,2025-11-06 19:30:00,351.0
833,Ceará,Fortaleza,6 de nov.,20:00,2.28,3.15,3.25,2025-11-06 20:00:00,316.0
834,Palmeiras,Santos,6 de nov.,21:30,1.4,4.5,8.0,2025-11-06 21:30:00,348.0
835,Ceará,Juventude,sáb.,16:00,1.56,4.0,5.8,2025-08-30 16:00:00,
836,Botafogo,Bragantino,sáb.,18:30,1.48,4.1,7.0,2025-08-30 18:30:00,
837,Cruzeiro,São Paulo,sáb.,21:00,1.8,3.55,4.4,2025-08-30 21:00:00,
838,Flamengo,Grêmio,dom.,16:00,1.26,5.6,10.5,2025-08-31 16:00:00,
839,Santos,Fluminense,dom.,16:00,2.33,3.3,3.0,2025-08-31 16:00:00,
840,Corinthians,Palmeiras,dom.,18:30,3.0,3.2,2.4,2025-08-31 18:30:00,
841,Mirassol,Bahia,dom.,18:30,2.32,3.4,2.95,2025-08-31 18:30:00,
842,Vitória,Atlético-MG,dom.,18:30,2.75,3.1,2.63,2025-08-31 18:30:00,
843,Internacional,Fortaleza,dom.,20:30,1.6,3.95,5.4,2025-08-31 20:30:00,
844,Sport,Vasco,dom.,20:30,2.43,3.2,2.95,2025-08-31 20:30:00,
845,Fortaleza,Vitória,13 de set.,16:00,2.14,3.1,3.55,2025-09-13 16:00:00,
846,Grêmio,Mirassol,13 de set.,16:00,2.14,3.1,3.55,2025-09-13 16:00:00,
847,Palmeiras,Internacional,13 de set.,18:30,1.58,3.65,6.0,2025-09-13 18:30:00,
848,Fluminense,Corinthians,13 de set.,21:00,2.05,3.25,3.6,2025-09-13 21:00:00,
849,Bragantino,Sport,14 de set.,11:00,1.66,3.5,5.5,2025-09-14 11:00:00,
850,Atlético-MG,Santos,14 de set.,16:00,1.68,3.7,4.7,2025-09-14 16:00:00,
851,Juventude,Flamengo,14 de set.,16:00,6.0,3.9,1.54,2025-09-14 16:00:00,
852,São Paulo,Botafogo,14 de set.,17:30,2.43,3.15,2.88,2025-09-14 17:30:00,
853,Vasco,Ceará,14 de set.,20:30,2.2,3.1,3.4,2025-09-14 20:30:00,
854,Atlético-MG,Ceará,sáb.,16:00,1.92,3.2,4.3,2025-10-25 16:00:00,342.0
855,Vitória,Corinthians,sáb.,16:00,2.8,3.2,2.55,2025-10-25 16:00:00,331.0
856,Fluminense,Internacional,sáb.,17:30,2.0,3.4,3.7,2025-10-25 17:30:00,334.0
857,Sport,Mirassol,sáb.,18:30,2.65,3.25,2.63,2025-10-25 18:30:00,311.0
858,Fortaleza,Flamengo,sáb.,19:30,5.2,3.65,1.67,2025-10-25 19:30:00,296.0
859,São Paulo,Bahia,sáb.,21:30,1.97,3.45,3.8,2025-10-25 21:30:00,325.0
860,Botafogo,Santos,dom.,16:00,1.74,3.7,4.6,2025-10-26 16:00:00,306.0
861,Grêmio,Juventude,dom.,16:00,1.6,3.8,5.6,2025-10-26 16:00:00,343.0
862,Bragantino,Vasco,dom.,18:30,2.28,3.55,2.9,2025-10-26 18:30:00,327.0
863,Palmeiras,Cruzeiro,dom.,20:30,1.63,3.8,5.3,2025-10-26 20:30:00,341.0
864,Fluminense,Ceará,29 de out.,19:00,1.66,3.45,5.8,2025-10-29 19:00:00,343.0
865,Cruzeiro,Vitória,1 de nov.,16:00,1.45,4.1,7.5,2025-11-01 16:00:00,324.0
866,Santos,Fortaleza,1 de nov.,16:00,1.78,3.6,4.5,2025-11-01 16:00:00,308.0
867,Mirassol,Botafogo,1 de nov.,18:00,2.25,3.15,3.3,2025-11-01 18:00:00,307.0
868,Flamengo,Sport,1 de nov.,21:00,1.17,6.5,17.0,2025-11-01 21:00:00,336.0
869,Bahia,Bragantino,2 de nov.,16:00,1.71,3.75,4.8,2025-11-02 16:00:00,332.0
870,Ceará,Fluminense,2 de nov.,16:00,2.7,3.05,2.75,2025-11-02 16:00:00,346.0
871,Corinthians,Grêmio,2 de nov.,16:00,1.84,3.25,4.7,2025-11-02 16:00:00,333.0
872,Internacional,Atlético-MG,2 de nov.,18:30,1.91,3.25,4.3,2025-11-02 18:30:00,320.0
873,Juventude,Palmeiras,2 de nov.,18:30,8.0,4.5,1.4,2025-11-02 18:30:00,359.0
874,Vasco,São Paulo,2 de nov.,20:30,2.15,3.25,3.4,2025-11-02 20:30:00,322.0
875,Corinthians,Ceará,dom.,16:00,1.57,3.65,6.75,2025-11-09 16:00:00,480.0
876,Cruzeiro,Fluminense,dom.,16:00,1.83,3.35,4.6,2025-11-09 16:00:00,439.0
877,Vitória,Botafogo,dom.,16:00,3.25,3.15,2.25,2025-11-09 16:00:00,438.0
878,Flamengo,Santos,dom.,18:30,1.26,5.4,12.0,2025-11-09 18:30:00,456.0
879,Fortaleza,Grêmio,dom.,20:30,2.08,3.3,3.55,2025-11-09 20:30:00,474.0
880,Mirassol,Palmeiras,dom.,20:30,4.0,3.2,1.98,2025-11-09 20:30:00,481.0
881,Fluminense,Ceará,qua.,19:00,1.68,3.5,5.6,2025-10-29 19:00:00,342.0
882,Cruzeiro,Vitória,sáb.,16:00,1.44,4.2,7.5,2025-11-01 16:00:00,317.0
883,Santos,Fortaleza,sáb.,16:00,1.77,3.6,4.5,2025-11-01 16:00:00,303.0
884,Mirassol,Botafogo,sáb.,18:00,2.18,3.2,3.45,2025-11-01 18:00:00,299.0
885,Flamengo,Sport,sáb.,21:00,1.15,7.0,19.0,2025-11-01 21:00:00,319.0
886,Bahia,Bragantino,2 de nov.,16:00,1.71,3.75,4.75,2025-11-02 16:00:00,320.0
887,Ceará,Fluminense,2 de nov.,16:00,2.65,3.05,2.8,2025-11-02 16:00:00,347.0
888,Corinthians,Grêmio,2 de nov.,16:00,1.85,3.2,4.7,2025-11-02 16:00:00,318.0
889,Internacional,Atlético-MG,2 de nov.,18:30,2.0,3.2,4.0,2025-11-02 18:30:00,311.0
890,Juventude,Palmeiras,2 de nov.,18:30,8.0,4.5,1.4,2025-11-02 18:30:00,360.0
891,Vasco,São Paulo,2 de nov.,20:30,2.14,3.25,3.45,2025-11-02 20:30:00,313.0
892,Sport,Atlético-MG,sáb.,16:00,3.95,3.1,2.02,2025-11-08 16:00:00,507.0
893,Vasco,Juventude,sáb.,18:00,1.41,4.35,8.0,2025-11-08 18:00:00,495.0
894,Internacional,Bahia,sáb.,18:30,2.23,3.1,3.4,2025-11-08 18:30:00,429.0
895,São Paulo,Bragantino,sáb.,21:00,1.7,3.4,5.5,2025-11-08 21:00:00,460.0
896,Corinthians,Ceará,dom.,16:00,1.61,3.45,6.5,2025-11-09 16:00:00,471.0
897,Cruzeiro,Fluminense,dom.,16:00,1.85,3.25,4.6,2025-11-09 16:00:00,441.0
898,Vitória,Botafogo,dom.,16:00,3.1,3.15,2.33,2025-11-09 16:00:00,437.0
899,Flamengo,Santos,dom.,18:30,1.25,5.5,12.0,2025-11-09 18:30:00,455.0
900,Fortaleza,Grêmio,dom.,20:30,1.93,3.35,4.1,2025-11-09 20:30:00,468.0
901,Mirassol,Palmeiras,dom.,20:30,4.35,3.25,1.92,2025-11-09 20:30:00,476.0
902,Palmeiras,Bragantino,qua.,19:00,1.32,5.0,9.5,2025-10-15 19:00:00,332.0
903,Botafogo,Flamengo,qua.,19:30,3.55,3.25,2.12,2025-10-15 19:30:00,318.0
904,Mirassol,Internacional,qua.,20:00,2.14,3.35,3.35,2025-10-15 20:00:00,300.0
905,Sport,Ceará,qua.,20:00,2.33,3.15,3.15,2025-10-15 20:00:00,306.0
906,Atlético-MG,Cruzeiro,qua.,21:30,2.75,3.0,2.7,2025-10-15 21:30:00,325.0
907,Fortaleza,Vasco,qua.,21:30,2.2,3.3,3.25,2025-10-15 21:30:00,307.0
908,Santos,Corinthians,qua.,21:30,2.2,3.1,3.55,2025-10-15 21:30:00,284.0
909,Grêmio,São Paulo,qui.,19:00,2.7,3.2,2.7,2025-10-16 19:00:00,291.0
910,Fluminense,Juventude,qui.,21:30,1.41,4.4,8.0,2025-10-16 21:30:00,362.0
911,Vitória,Bahia,qui.,21:30,2.95,3.2,2.45,2025-10-16 21:30:00,309.0
912,Corinthians,Atlético-MG,sáb.,18:30,2.02,3.2,3.9,2025-10-18 18:30:00,327.0
913,Internacional,Sport,sáb.,18:30,1.54,4.0,6.0,2025-10-18 18:30:00,310.0
914,Cruzeiro,Fortaleza,sáb.,21:00,1.55,3.95,6.0,2025-10-18 21:00:00,310.0
915,Ceará,Botafogo,19 de out.,16:00,2.7,3.05,2.75,2025-10-19 16:00:00,319.0
916,Flamengo,Palmeiras,19 de out.,16:00,1.89,3.4,4.2,2025-10-19 16:00:00,328.0
917,Mirassol,São Paulo,19 de out.,16:00,2.43,3.2,2.95,2025-10-19 16:00:00,316.0
918,Bahia,Grêmio,19 de out.,20:30,1.85,3.5,4.2,2025-10-19 20:30:00,303.0
919,Juventude,Bragantino,20 de out.,19:00,2.65,3.1,2.75,2025-10-20 19:00:00,325.0
920,Vasco,Fluminense,20 de out.,19:30,2.75,3.25,2.55,2025-10-20 19:30:00,334.0
921,Santos,Vitória,20 de out.,21:30,1.7,3.65,5.0,2025-10-20 21:30:00,318.0
922,Botafogo,Mirassol,qua.,19:30,1.62,3.8,5.5,2025-09-17 19:30:00,362.0
923,Vitória,Fluminense,sáb.,16:00,2.75,3.05,2.7,2025-09-20 16:00:00,297.0
924,Botafogo,Atlético-MG,sáb.,18:30,1.61,3.55,6.1,2025-09-20 18:30:00,315.0
925,Ceará,Bahia,sáb.,18:30,2.75,3.1,2.63,2025-09-20 18:30:00,258.0
926,Palmeiras,Fortaleza,sáb.,21:00,1.36,4.5,9.0,2025-09-20 21:00:00,277.0
927,Mirassol,Juventude,dom.,16:00,1.6,3.7,6.0,2025-09-21 16:00:00,272.0
928,Flamengo,Vasco,dom.,17:30,1.38,4.5,8.0,2025-09-21 17:30:00,268.0
929,Internacional,Grêmio,dom.,17:30,1.86,3.2,4.7,2025-09-21 17:30:00,246.0
930,Sport,Corinthians,dom.,17:30,2.85,2.95,2.7,2025-09-21 17:30:00,239.0
931,Cruzeiro,Bragantino,dom.,20:30,1.54,3.9,6.4,2025-09-21 20:30:00,300.0
932,Santos,São Paulo,dom.,20:30,2.5,3.0,3.0,2025-09-21 20:30:00,272.0
933,Fortaleza,Vitória,sáb.,16:00,1.9,3.35,4.2,2025-09-13 16:00:00,282.0
934,Grêmio,Mirassol,sáb.,16:00,2.25,3.2,3.25,2025-09-13 16:00:00,272.0
935,Palmeiras,Internacional,sáb.,18:30,1.62,3.7,5.75,2025-09-13 18:30:00,257.0
936,Fluminense,Corinthians,sáb.,21:00,1.98,3.2,4.1,2025-09-13 21:00:00,315.0
937,Bragantino,Sport,dom.,11:00,1.89,3.45,4.1,2025-09-14 11:00:00,253.0
938,Atlético-MG,Santos,dom.,16:00,1.86,3.45,4.2,2025-09-14 16:00:00,305.0
939,Juventude,Flamengo,dom.,16:00,8.0,4.3,1.42,2025-09-14 16:00:00,280.0
940,São Paulo,Botafogo,dom.,17:30,2.18,3.05,3.6,2025-09-14 17:30:00,245.0
941,Vasco,Ceará,dom.,20:30,1.84,3.35,4.5,2025-09-14 20:30:00,290.0
942,Bahia,Cruzeiro,15 de set.,20:00,2.3,3.1,3.25,2025-09-15 20:00:00,314.0
943,Botafogo,Mirassol,17 de set.,19:30,1.62,3.8,5.5,2025-09-17 19:30:00,283.0
944,Vitória,Fluminense,20 de set.,16:00,2.55,3.0,2.9,2025-09-20 16:00:00,40.0
945,Botafogo,Atlético-MG,20 de set.,18:30,1.6,3.6,6.0,2025-09-20 18:30:00,40.0
946,Ceará,Bahia,20 de set.,18:30,2.75,3.0,2.7,2025-09-20 18:30:00,40.0
947,Palmeiras,Fortaleza,20 de set.,21:00,1.33,4.5,10.0,2025-09-20 21:00:00,39.0
948,Mirassol,Juventude,21 de set.,16:00,1.58,3.7,5.75,2025-09-21 16:00:00,40.0
949,Flamengo,Vasco,21 de set.,17:30,1.53,4.0,6.0,2025-09-21 17:30:00,40.0
950,Internacional,Grêmio,21 de set.,17:30,1.94,3.1,4.25,2025-09-21 17:30:00,40.0
951,Sport,Corinthians,21 de set.,17:30,2.8,3.0,2.63,2025-09-21 17:30:00,40.0
952,Cruzeiro,Bragantino,21 de set.,20:30,1.54,3.8,6.25,2025-09-21 20:30:00,40.0
953,Santos,São Paulo,21 de set.,20:30,2.48,3.0,3.0,2025-09-21 20:30:00,40.0
954,Mirassol,Juventude,dom.,16:00,1.5,4.0,6.75,2025-09-21 16:00:00,390.0
955,Flamengo,Vasco,dom.,17:30,1.36,4.7,9.0,2025-09-21 17:30:00,399.0
956,Internacional,Grêmio,dom.,17:30,1.9,3.35,4.1,2025-09-21 17:30:00,353.0
957,Sport,Corinthians,dom.,17:30,2.85,3.05,2.6,2025-09-21 17:30:00,353.0
958,Cruzeiro,Bragantino,dom.,20:30,1.5,4.1,6.75,2025-09-21 20:30:00,448.0
959,Santos,São Paulo,dom.,20:30,2.2,3.1,3.55,2025-09-21 20:30:00,409.0
960,Grêmio,Botafogo,qua.,19:30,3.0,3.35,2.32,2025-09-24 19:30:00,270.0
961,Vasco,Bahia,qua.,19:30,2.38,3.2,3.0,2025-09-24 19:30:00,283.0
962,Fortaleza,Sport,27 de set.,16:00,1.76,3.55,4.7,2025-09-27 16:00:00,260.0
963,Juventude,Internacional,27 de set.,18:30,3.7,3.25,2.06,2025-09-27 18:30:00,257.0
964,Vasco,Cruzeiro,27 de set.,18:30,2.85,3.25,2.48,2025-09-27 18:30:00,282.0
965,Atlético-MG,Mirassol,27 de set.,21:00,1.97,3.4,3.8,2025-09-27 21:00:00,305.0
966,Grêmio,Vitória,28 de set.,11:00,1.68,3.6,5.25,2025-09-28 11:00:00,275.0
967,Bahia,Palmeiras,28 de set.,16:00,2.7,3.2,2.63,2025-09-28 16:00:00,277.0
968,Fluminense,Botafogo,28 de set.,16:00,2.38,3.15,3.1,2025-09-28 16:00:00,300.0
969,Bragantino,Santos,28 de set.,18:30,2.08,3.45,3.4,2025-09-28 18:30:00,294.0
970,Corinthians,Flamengo,28 de set.,20:30,3.9,3.4,1.95,2025-09-28 20:30:00,277.0
971,São Paulo,Ceará,29 de set.,20:00,1.6,3.65,6.25,2025-09-29 20:00:00,296.0
972,Fortaleza,Vitória,13 de set.,16:00,1.9,3.35,4.2,2025-09-13 16:00:00,282.0
973,Grêmio,Mirassol,13 de set.,16:00,2.25,3.2,3.25,2025-09-13 16:00:00,272.0
974,Palmeiras,Internacional,13 de set.,18:30,1.62,3.7,5.75,2025-09-13 18:30:00,257.0
975,Fluminense,Corinthians,13 de set.,21:00,1.98,3.2,4.1,2025-09-13 21:00:00,315.0
976,Bragantino,Sport,14 de set.,11:00,1.89,3.45,4.1,2025-09-14 11:00:00,253.0
977,Atlético-MG,Santos,14 de set.,16:00,1.83,3.55,4.25,2025-09-14 16:00:00,309.0
978,Juventude,Flamengo,14 de set.,16:00,8.0,4.3,1.42,2025-09-14 16:00:00,280.0
979,São Paulo,Botafogo,14 de set.,17:30,2.18,3.05,3.6,2025-09-14 17:30:00,245.0
980,Vasco,Ceará,14 de set.,20:30,1.84,3.35,4.5,2025-09-14 20:30:00,290.0
981,Bahia,Cruzeiro,15 de set.,20:00,2.3,3.1,3.25,2025-09-15 20:00:00,314.0
982,Vitória,Fluminense,20 de set.,16:00,2.55,3.0,2.9,2025-09-20 16:00:00,40.0
983,Botafogo,Atlético-MG,20 de set.,18:30,1.6,3.6,6.0,2025-09-20 18:30:00,40.0
984,Ceará,Bahia,20 de set.,18:30,2.75,3.0,2.7,2025-09-20 18:30:00,40.0
985,Palmeiras,Fortaleza,20 de set.,21:00,1.33,4.5,10.0,2025-09-20 21:00:00,39.0
986,Mirassol,Juventude,21 de set.,16:00,1.58,3.7,5.75,2025-09-21 16:00:00,40.0
987,Flamengo,Vasco,21 de set.,17:30,1.53,4.0,6.0,2025-09-21 17:30:00,40.0
988,Internacional,Grêmio,21 de set.,17:30,1.94,3.1,4.25,2025-09-21 17:30:00,40.0
989,Sport,Corinthians,21 de set.,17:30,2.8,3.0,2.63,2025-09-21 17:30:00,40.0
990,Cruzeiro,Bragantino,21 de set.,20:30,1.54,3.8,6.25,2025-09-21 20:30:00,40.0
991,Santos,São Paulo,21 de set.,20:30,2.48,3.0,3.0,2025-09-21 20:30:00,40.0
992,Fortaleza,Vitória,sáb.,16:00,1.9,3.35,4.2,2025-09-13 16:00:00,282.0
993,Grêmio,Mirassol,sáb.,16:00,2.25,3.2,3.25,2025-09-13 16:00:00,254.0
994,Palmeiras,Internacional,sáb.,18:30,1.62,3.65,5.8,2025-09-13 18:30:00,255.0
995,Fluminense,Corinthians,sáb.,21:00,2.02,3.1,4.0,2025-09-13 21:00:00,310.0
996,Bragantino,Sport,dom.,11:00,1.89,3.4,4.2,2025-09-14 11:00:00,252.0
997,Atlético-MG,Santos,dom.,16:00,1.84,3.5,4.25,2025-09-14 16:00:00,305.0
998,Juventude,Flamengo,dom.,16:00,8.0,4.35,1.41,2025-09-14 16:00:00,280.0
999,São Paulo,Botafogo,dom.,17:30,2.18,3.0,3.65,2025-09-14 17:30:00,245.0
1000,Vasco,Ceará,dom.,20:30,1.84,3.35,4.5,2025-09-14 20:30:00,287.0
1001,Bahia,Cruzeiro,seg.,20:00,2.3,3.1,3.25,2025-09-15 20:00:00,280.0
1002,Botafogo,Mirassol,17 de set.,19:30,1.62,3.8,5.5,2025-09-17 19:30:00,283.0
1003,Vitória,Fluminense,20 de set.,16:00,2.5,3.05,2.95,2025-09-20 16:00:00,293.0
1004,Botafogo,Atlético-MG,20 de set.,18:30,1.61,3.6,6.1,2025-09-20 18:30:00,308.0
1005,Ceará,Bahia,20 de set.,18:30,2.75,3.05,2.7,2025-09-20 18:30:00,263.0
1006,Palmeiras,Fortaleza,20 de set.,21:00,1.34,4.7,10.0,2025-09-20 21:00:00,267.0
1007,Mirassol,Juventude,21 de set.,16:00,1.6,3.75,5.8,2025-09-21 16:00:00,262.0
1008,Flamengo,Vasco,21 de set.,17:30,1.52,3.95,6.5,2025-09-21 17:30:00,271.0
1009,Internacional,Grêmio,21 de set.,17:30,1.95,3.1,4.35,2025-09-21 17:30:00,259.0
1010,Sport,Corinthians,21 de set.,17:30,2.8,3.05,2.65,2025-09-21 17:30:00,251.0
1011,Cruzeiro,Bragantino,21 de set.,20:30,1.53,4.0,6.1,2025-09-21 20:30:00,293.0
1012,Santos,São Paulo,21 de set.,20:30,2.5,2.95,3.05,2025-09-21 20:30:00,268.0
1013,Palmeiras,Juventude,sáb.,19:00,1.22,5.8,14.0,2025-10-11 19:00:00,358.0
1014,Palmeiras,Bragantino,qua.,19:00,1.38,4.6,8.0,2025-10-15 19:00:00,353.0
1015,Botafogo,Flamengo,qua.,19:30,4.1,3.3,1.91,2025-10-15 19:30:00,316.0
1016,Mirassol,Internacional,qua.,20:00,2.14,3.35,3.35,2025-10-15 20:00:00,300.0
1017,Sport,Ceará,qua.,20:00,2.33,3.15,3.15,2025-10-15 20:00:00,306.0
1018,Atlético-MG,Cruzeiro,qua.,21:30,2.75,3.0,2.75,2025-10-15 21:30:00,330.0
1019,Fortaleza,Vasco,qua.,21:30,2.28,3.2,3.2,2025-10-15 21:30:00,299.0
1020,Santos,Corinthians,qua.,21:30,2.2,3.1,3.55,2025-10-15 21:30:00,284.0
1021,Grêmio,São Paulo,16 de out.,19:00,2.7,3.2,2.7,2025-10-16 19:00:00,291.0
1022,Fluminense,Juventude,16 de out.,21:30,1.45,4.2,7.5,2025-10-16 21:30:00,363.0
1023,Vitória,Bahia,16 de out.,21:30,2.95,3.2,2.45,2025-10-16 21:30:00,309.0
1024,Corinthians,Atlético-MG,18 de out.,18:30,2.02,3.2,3.85,2025-10-18 18:30:00,331.0
1025,Internacional,Sport,18 de out.,18:30,1.54,4.0,6.0,2025-10-18 18:30:00,310.0
1026,Cruzeiro,Fortaleza,18 de out.,21:00,1.55,3.9,6.1,2025-10-18 21:00:00,316.0
1027,Ceará,Botafogo,19 de out.,16:00,2.85,3.05,2.6,2025-10-19 16:00:00,320.0
1028,Flamengo,Palmeiras,19 de out.,16:00,1.87,3.35,4.25,2025-10-19 16:00:00,324.0
1029,Mirassol,São Paulo,19 de out.,16:00,2.28,3.25,3.2,2025-10-19 16:00:00,316.0
1030,Bahia,Grêmio,19 de out.,20:30,1.85,3.5,4.2,2025-10-19 20:30:00,303.0
1031,Juventude,Bragantino,20 de out.,19:00,2.65,3.1,2.75,2025-10-20 19:00:00,324.0
1032,Vasco,Fluminense,20 de out.,19:30,2.75,3.25,2.55,2025-10-20 19:30:00,334.0
1033,Santos,Vitória,20 de out.,21:30,1.7,3.65,5.0,2025-10-20 21:30:00,318.0
1034,Vitória,Fluminense,sáb.,16:00,2.35,3.05,3.2,2025-09-20 16:00:00,426.0
1035,Botafogo,Atlético-MG,sáb.,18:30,1.66,3.5,5.75,2025-09-20 18:30:00,431.0
1036,Ceará,Bahia,sáb.,18:30,2.6,3.1,2.75,2025-09-20 18:30:00,355.0
1037,Palmeiras,Fortaleza,sáb.,21:00,1.4,4.3,9.0,2025-09-20 21:00:00,398.0
1038,Mirassol,Juventude,dom.,16:00,1.49,4.1,6.75,2025-09-21 16:00:00,391.0
1039,Flamengo,Vasco,dom.,17:30,1.35,4.8,8.5,2025-09-21 17:30:00,389.0
1040,Internacional,Grêmio,dom.,17:30,1.84,3.25,4.7,2025-09-21 17:30:00,345.0
1041,Sport,Corinthians,dom.,17:30,2.85,3.05,2.6,2025-09-21 17:30:00,349.0
1042,Cruzeiro,Bragantino,dom.,20:30,1.49,4.1,6.75,2025-09-21 20:30:00,427.0
1043,Santos,São Paulo,dom.,20:30,2.16,3.05,3.6,2025-09-21 20:30:00,397.0
1044,Grêmio,Botafogo,qua.,19:30,3.1,3.25,2.32,2025-09-24 19:30:00,270.0
1045,Vasco,Bahia,qua.,19:30,2.35,3.3,2.95,2025-09-24 19:30:00,284.0
1046,Fortaleza,Sport,27 de set.,16:00,1.75,3.55,4.75,2025-09-27 16:00:00,259.0
1047,Juventude,Internacional,27 de set.,18:30,3.7,3.25,2.06,2025-09-27 18:30:00,257.0
1048,Vasco,Cruzeiro,27 de set.,18:30,2.85,3.25,2.48,2025-09-27 18:30:00,282.0
1049,Atlético-MG,Mirassol,27 de set.,21:00,1.97,3.45,3.75,2025-09-27 21:00:00,304.0
1050,Grêmio,Vitória,28 de set.,11:00,1.68,3.55,5.4,2025-09-28 11:00:00,273.0
1051,Bahia,Palmeiras,28 de set.,16:00,2.7,3.2,2.63,2025-09-28 16:00:00,279.0
1052,Fluminense,Botafogo,28 de set.,16:00,2.38,3.15,3.1,2025-09-28 16:00:00,300.0
1053,Bragantino,Santos,28 de set.,18:30,2.12,3.35,3.4,2025-09-28 18:30:00,288.0
1054,Corinthians,Flamengo,28 de set.,20:30,3.95,3.4,1.95,2025-09-28 20:30:00,277.0
1055,São Paulo,Ceará,29 de set.,20:00,1.6,3.65,6.25,2025-09-29 20:00:00,296.0
1056,Grêmio,Botafogo,qua.,19:30,3.0,3.2,2.4,2025-09-24 19:30:00,250.0
1057,Vasco,Bahia,qua.,19:30,2.23,3.4,3.1,2025-09-24 19:30:00,281.0
1058,Fortaleza,Sport,sáb.,16:00,1.72,3.6,4.9,2025-09-27 16:00:00,258.0
1059,Juventude,Internacional,sáb.,18:30,3.7,3.3,2.06,2025-09-27 18:30:00,243.0
1060,Vasco,Cruzeiro,sáb.,18:30,2.85,3.2,2.48,2025-09-27 18:30:00,274.0
1061,Atlético-MG,Mirassol,sáb.,21:00,2.25,3.25,3.2,2025-09-27 21:00:00,308.0
1062,Grêmio,Vitória,dom.,11:00,1.65,3.6,5.5,2025-09-28 11:00:00,271.0
1063,Bahia,Palmeiras,dom.,16:00,2.7,3.2,2.63,2025-09-28 16:00:00,277.0
1064,Fluminense,Botafogo,dom.,16:00,2.35,3.2,3.05,2025-09-28 16:00:00,300.0
1065,Bragantino,Santos,dom.,18:30,2.15,3.35,3.35,2025-09-28 18:30:00,291.0
1066,Corinthians,Flamengo,dom.,20:30,4.2,3.35,1.89,2025-09-28 20:30:00,269.0
1067,São Paulo,Ceará,29 de set.,20:00,1.57,3.7,6.4,2025-09-29 20:00:00,292.0
1068,Atlético-MG,Juventude,30 de set.,21:30,1.41,4.4,7.5,2025-09-30 21:30:00,325.0
1069,Mirassol,Bragantino,1 de out.,19:00,2.05,3.4,3.55,2025-10-01 19:00:00,284.0
1070,Palmeiras,Vasco,1 de out.,19:00,1.33,4.9,9.5,2025-10-01 19:00:00,317.0
1071,Sport,Fluminense,1 de out.,19:00,2.9,3.05,2.55,2025-10-01 19:00:00,283.0
1072,Internacional,Corinthians,1 de out.,19:30,2.12,3.25,3.55,2025-10-01 19:30:00,266.0
1073,Botafogo,Bahia,1 de out.,21:30,1.94,3.35,4.0,2025-10-01 21:30:00,283.0
1074,Santos,Grêmio,1 de out.,21:30,2.15,3.2,3.5,2025-10-01 21:30:00,277.0
1075,Vitória,Ceará,2 de out.,19:00,2.32,3.15,3.2,2025-10-02 19:00:00,284.0
1076,Fortaleza,São Paulo,2 de out.,19:30,2.65,3.25,2.63,2025-10-02 19:30:00,291.0
1077,Flamengo,Cruzeiro,2 de out.,20:30,1.66,3.7,5.1,2025-10-02 20:30:00,303.0
